CustomerID,CustomerName,Gender,AgeGroup,Country,City,MembershipTier,SignupDate
6194,Fan_06194,Male,25-34,UK,London,Red Member,2024-03-01
6195,Fan_06195,Female,18-24,UK,London,Non-Member,2021-03-05
6196,Fan_06196,Female,Under 18,UK,London,Junior Member,2022-09-06
6197,Fan_06197,Non-binary,Under 18,Egypt,International City,Red Member,2024-09-10
6198,Fan_06198,Male,18-24,Thailand,International City,Red Member,2022-02-21
6199,Fan_06199,Female,Under 18,UK,London,Junior Member,2020-06-25
6200,Fan_06200,Male,18-24,Norway,International City,Non-Member,2024-05-21
6201,Fan_06201,Male,45-54,China,International City,Junior Member,2021-09-25
6202,Fan_06202,Female,35-44,UK,Liverpool,Junior Member,2024-11-11
6203,Fan_06203,Non-binary,45-54,UK,London,Full Member,2020-06-29
6204,Fan_06204,Male,45-54,UK,London,Red Member,2024-10-09
6205,Fan_06205,Female,25-34,Ireland,International City,Non-Member,2022-09-19
6206,Fan_06206,Male,45-54,Australia,International City,Non-Member,2022-06-12
6207,Fan_06207,Non-binary,25-34,Norway,International City,Red Member,2022-02-18
6208,Fan_06208,Male,45-54,UK,Liverpool,Non-Member,2021-05-04
6209,Fan_06209,Male,Under 18,Egypt,International City,Full Member,2022-10-19
6210,Fan_06210,Male,55+,UK,Liverpool,Red Member,2020-09-07
6211,Fan_06211,Female,18-24,Thailand,International City,Non-Member,2023-08-06
6212,Fan_06212,Female,Under 18,UK,London,Non-Member,2023-12-25
6213,Fan_06213,Female,18-24,UK,London,Red Member,2020-04-15
6214,Fan_06214,Non-binary,55+,USA,International City,Red Member,2023-09-17
6215,Fan_06215,Female,45-54,UK,London,Non-Member,2024-07-25
6216,Fan_06216,Female,18-24,UK,London,Premium/Lounge,2023-09-05
6217,Fan_06217,Non-binary,25-34,Norway,International City,Non-Member,2020-01-05
6218,Fan_06218,Female,35-44,UK,Liverpool,Junior Member,2024-07-14
6219,Fan_06219,Female,45-54,UK,Liverpool,Red Member,2023-05-08
6220,Fan_06220,Non-binary,25-34,China,International City,Red Member,2022-12-12
6221,Fan_06221,Non-binary,25-34,UK,Liverpool,Red Member,2023-03-13
6222,Fan_06222,Male,Under 18,Thailand,International City,Non-Member,2022-01-26
6223,Fan_06223,Non-binary,55+,UK,Liverpool,Junior Member,2021-11-28
6224,Fan_06224,Female,25-34,USA,International City,Full Member,2022-04-03
6225,Fan_06225,Non-binary,25-34,UK,London,Non-Member,2024-10-10
6226,Fan_06226,Non-binary,Under 18,UK,Liverpool,Red Member,2020-11-15
6227,Fan_06227,Non-binary,25-34,UK,Liverpool,Red Member,2022-01-21
6228,Fan_06228,Male,35-44,UK,London,Non-Member,2023-09-20
6229,Fan_06229,Non-binary,25-34,UK,London,Non-Member,2024-09-13
6230,Fan_06230,Female,45-54,UK,London,Full Member,2022-05-12
6231,Fan_06231,Non-binary,45-54,UK,London,Red Member,2024-05-12
6232,Fan_06232,Male,55+,UK,Liverpool,Red Member,2022-04-17
6233,Fan_06233,Non-binary,Under 18,Egypt,International City,Junior Member,2021-07-10
6234,Fan_06234,Male,35-44,China,International City,Non-Member,2023-01-03
6235,Fan_06235,Female,18-24,UK,London,Non-Member,2022-10-24
6236,Fan_06236,Male,Under 18,China,International City,Red Member,2024-11-17
6237,Fan_06237,Male,18-24,Ireland,International City,Non-Member,2020-10-19
6238,Fan_06238,Male,18-24,Egypt,International City,Non-Member,2023-02-12
6239,Fan_06239,Non-binary,25-34,UK,London,Red Member,2021-10-31
6240,Fan_06240,Female,45-54,UK,Liverpool,Full Member,2023-05-04
6241,Fan_06241,Female,Under 18,UK,London,Non-Member,2024-01-27
6242,Fan_06242,Non-binary,25-34,China,International City,Red Member,2023-05-24
6243,Fan_06243,Male,55+,UK,London,Non-Member,2021-05-19
6244,Fan_06244,Female,18-24,UK,Liverpool,Red Member,2024-05-15
6245,Fan_06245,Male,18-24,USA,International City,Premium/Lounge,2023-08-10
6246,Fan_06246,Non-binary,18-24,Egypt,International City,Non-Member,2024-06-09
6247,Fan_06247,Female,Under 18,USA,International City,Full Member,2023-12-05
6248,Fan_06248,Female,35-44,Australia,International City,Full Member,2020-03-24
6249,Fan_06249,Female,45-54,Thailand,International City,Non-Member,2020-02-29
6250,Fan_06250,Male,Under 18,UK,Liverpool,Non-Member,2021-09-06
6251,Fan_06251,Non-binary,25-34,UK,Liverpool,Non-Member,2021-09-09
6252,Fan_06252,Male,45-54,UK,Liverpool,Premium/Lounge,2020-07-14
6253,Fan_06253,Female,25-34,Ireland,International City,Red Member,2023-02-12
6254,Fan_06254,Female,25-34,USA,International City,Junior Member,2023-07-11
6255,Fan_06255,Male,Under 18,UK,Liverpool,Full Member,2022-11-10
6256,Fan_06256,Non-binary,45-54,Australia,International City,Non-Member,2020-02-16
6257,Fan_06257,Female,35-44,UK,London,Full Member,2023-08-08
6258,Fan_06258,Male,55+,China,International City,Non-Member,2022-08-09
6259,Fan_06259,Non-binary,Under 18,Egypt,International City,Junior Member,2020-10-25
6260,Fan_06260,Non-binary,45-54,UK,London,Junior Member,2024-01-11
6261,Fan_06261,Female,18-24,USA,International City,Junior Member,2022-04-04
6262,Fan_06262,Non-binary,Under 18,Thailand,International City,Red Member,2024-07-25
6263,Fan_06263,Female,35-44,UK,Liverpool,Red Member,2023-04-28
6264,Fan_06264,Female,55+,Thailand,International City,Premium/Lounge,2020-02-12
6265,Fan_06265,Female,18-24,Egypt,International City,Full Member,2024-02-17
6266,Fan_06266,Non-binary,35-44,UK,Liverpool,Full Member,2023-07-29
6267,Fan_06267,Female,18-24,UK,Liverpool,Red Member,2023-05-29
6268,Fan_06268,Female,Under 18,Egypt,International City,Red Member,2020-05-16
6269,Fan_06269,Male,35-44,China,International City,Red Member,2022-05-10
6270,Fan_06270,Male,18-24,USA,International City,Red Member,2024-03-28
6271,Fan_06271,Male,Under 18,UK,London,Red Member,2021-10-13
6272,Fan_06272,Male,18-24,UK,Liverpool,Red Member,2023-09-21
6273,Fan_06273,Male,25-34,Egypt,International City,Full Member,2023-02-04
6274,Fan_06274,Male,55+,UK,London,Non-Member,2022-11-14
6275,Fan_06275,Non-binary,35-44,UK,London,Full Member,2023-06-11
6276,Fan_06276,Female,25-34,UK,Liverpool,Non-Member,2021-09-09
6277,Fan_06277,Female,18-24,USA,International City,Red Member,2024-07-01
6278,Fan_06278,Non-binary,18-24,UK,Liverpool,Non-Member,2024-03-03
6279,Fan_06279,Male,18-24,UK,Liverpool,Non-Member,2022-11-15
6280,Fan_06280,Female,Under 18,UK,Liverpool,Red Member,2023-12-23
6281,Fan_06281,Non-binary,25-34,UK,London,Red Member,2021-05-20
6282,Fan_06282,Non-binary,Under 18,USA,International City,Red Member,2022-12-30
6283,Fan_06283,Female,45-54,UK,London,Non-Member,2022-02-25
6284,Fan_06284,Non-binary,35-44,UK,Liverpool,Non-Member,2020-11-28
6285,Fan_06285,Female,Under 18,UK,London,Non-Member,2024-04-11
6286,Fan_06286,Male,45-54,UK,London,Red Member,2023-10-15
6287,Fan_06287,Female,25-34,Thailand,International City,Non-Member,2021-03-31
6288,Fan_06288,Non-binary,18-24,UK,London,Red Member,2022-03-03
6289,Fan_06289,Male,18-24,UK,London,Full Member,2022-06-10
6290,Fan_06290,Male,55+,USA,International City,Full Member,2023-05-13
6291,Fan_06291,Male,35-44,UK,Liverpool,Non-Member,2020-11-17
6292,Fan_06292,Male,18-24,Thailand,International City,Non-Member,2021-09-10
6293,Fan_06293,Non-binary,18-24,UK,Liverpool,Non-Member,2022-01-05
6294,Fan_06294,Male,45-54,Australia,International City,Non-Member,2022-04-11
6295,Fan_06295,Female,Under 18,UK,Liverpool,Red Member,2021-03-29
6296,Fan_06296,Male,18-24,UK,Liverpool,Non-Member,2024-09-14
6297,Fan_06297,Non-binary,Under 18,UK,Liverpool,Non-Member,2022-12-24
6298,Fan_06298,Female,Under 18,China,International City,Non-Member,2020-11-05
6299,Fan_06299,Non-binary,45-54,UK,Liverpool,Non-Member,2020-08-05
6300,Fan_06300,Male,55+,Thailand,International City,Non-Member,2021-03-09
6301,Fan_06301,Female,45-54,UK,Liverpool,Red Member,2020-06-22
6302,Fan_06302,Male,Under 18,Thailand,International City,Non-Member,2023-08-16
6303,Fan_06303,Non-binary,55+,UK,London,Red Member,2022-05-31
6304,Fan_06304,Male,25-34,UK,London,Red Member,2024-01-05
6305,Fan_06305,Non-binary,25-34,China,International City,Junior Member,2022-10-05
6306,Fan_06306,Female,25-34,UK,Liverpool,Full Member,2021-09-25
6307,Fan_06307,Non-binary,45-54,UK,Liverpool,Non-Member,2021-04-09
6308,Fan_06308,Female,55+,UK,London,Non-Member,2020-10-06
6309,Fan_06309,Male,Under 18,China,International City,Red Member,2023-08-26
6310,Fan_06310,Female,35-44,Ireland,International City,Red Member,2024-04-22
6311,Fan_06311,Female,25-34,UK,London,Red Member,2024-02-12
6312,Fan_06312,Female,Under 18,UK,Liverpool,Junior Member,2020-08-30
6313,Fan_06313,Female,25-34,Thailand,International City,Non-Member,2023-10-19
6314,Fan_06314,Non-binary,Under 18,Thailand,International City,Non-Member,2023-10-04
6315,Fan_06315,Female,35-44,USA,International City,Red Member,2023-12-28
6316,Fan_06316,Female,Under 18,USA,International City,Red Member,2020-12-28
6317,Fan_06317,Female,55+,Ireland,International City,Premium/Lounge,2022-05-06
6318,Fan_06318,Non-binary,18-24,UK,London,Full Member,2020-06-26
6319,Fan_06319,Non-binary,25-34,Australia,International City,Red Member,2023-01-26
6320,Fan_06320,Male,55+,UK,Liverpool,Full Member,2020-05-02
6321,Fan_06321,Male,55+,UK,London,Non-Member,2022-03-11
6322,Fan_06322,Non-binary,45-54,Norway,International City,Junior Member,2022-06-23
6323,Fan_06323,Female,55+,UK,London,Red Member,2021-02-22
6324,Fan_06324,Male,18-24,UK,London,Junior Member,2022-09-22
6325,Fan_06325,Non-binary,18-24,UK,Liverpool,Non-Member,2024-11-14
6326,Fan_06326,Non-binary,45-54,UK,London,Junior Member,2021-08-05
6327,Fan_06327,Non-binary,25-34,Ireland,International City,Red Member,2021-03-27
6328,Fan_06328,Male,Under 18,Norway,International City,Non-Member,2024-09-28
6329,Fan_06329,Male,Under 18,UK,Liverpool,Non-Member,2020-02-29
6330,Fan_06330,Male,35-44,China,International City,Red Member,2024-05-01
6331,Fan_06331,Non-binary,45-54,UK,Liverpool,Junior Member,2020-10-31
6332,Fan_06332,Male,18-24,UK,Liverpool,Non-Member,2021-06-15
6333,Fan_06333,Female,45-54,USA,International City,Full Member,2023-07-06
6334,Fan_06334,Female,35-44,Norway,International City,Full Member,2021-03-03
6335,Fan_06335,Non-binary,55+,UK,Liverpool,Non-Member,2020-07-30
6336,Fan_06336,Non-binary,45-54,Norway,International City,Non-Member,2024-06-29
6337,Fan_06337,Female,35-44,Australia,International City,Red Member,2023-03-13
6338,Fan_06338,Female,18-24,UK,Liverpool,Red Member,2020-10-12
6339,Fan_06339,Female,55+,UK,London,Non-Member,2024-07-26
6340,Fan_06340,Male,55+,UK,Liverpool,Red Member,2022-03-15
6341,Fan_06341,Female,18-24,UK,London,Red Member,2020-05-10
6342,Fan_06342,Female,25-34,UK,Liverpool,Red Member,2021-03-27
6343,Fan_06343,Female,55+,UK,Liverpool,Red Member,2021-10-05
6344,Fan_06344,Female,45-54,China,International City,Red Member,2022-04-21
6345,Fan_06345,Non-binary,25-34,UK,Liverpool,Full Member,2022-05-22
6346,Fan_06346,Non-binary,25-34,UK,London,Junior Member,2022-01-22
6347,Fan_06347,Female,55+,UK,London,Non-Member,2021-10-06
6348,Fan_06348,Non-binary,18-24,UK,Liverpool,Full Member,2022-05-07
6349,Fan_06349,Female,Under 18,UK,London,Non-Member,2024-08-03
6350,Fan_06350,Male,35-44,Australia,International City,Premium/Lounge,2020-09-15
6351,Fan_06351,Female,35-44,China,International City,Junior Member,2022-10-05
6352,Fan_06352,Male,55+,UK,Liverpool,Red Member,2023-12-09
6353,Fan_06353,Non-binary,18-24,UK,Liverpool,Non-Member,2023-11-03
6354,Fan_06354,Male,18-24,UK,Liverpool,Full Member,2020-08-13
6355,Fan_06355,Non-binary,25-34,UK,Liverpool,Non-Member,2021-01-16
6356,Fan_06356,Female,35-44,UK,Liverpool,Red Member,2023-01-31
6357,Fan_06357,Non-binary,55+,Australia,International City,Junior Member,2023-12-02
6358,Fan_06358,Female,35-44,UK,London,Junior Member,2023-03-07
6359,Fan_06359,Male,25-34,USA,International City,Non-Member,2024-11-04
6360,Fan_06360,Female,55+,Egypt,International City,Full Member,2020-04-16
6361,Fan_06361,Male,18-24,USA,International City,Non-Member,2023-08-23
6362,Fan_06362,Non-binary,18-24,Thailand,International City,Non-Member,2021-08-22
6363,Fan_06363,Non-binary,55+,USA,International City,Non-Member,2024-05-04
6364,Fan_06364,Non-binary,55+,UK,London,Non-Member,2023-11-21
6365,Fan_06365,Non-binary,55+,UK,Liverpool,Non-Member,2021-10-10
6366,Fan_06366,Female,35-44,UK,Liverpool,Red Member,2024-04-17
6367,Fan_06367,Female,Under 18,China,International City,Red Member,2021-02-07
6368,Fan_06368,Non-binary,18-24,USA,International City,Junior Member,2020-10-14
6369,Fan_06369,Female,18-24,Egypt,International City,Non-Member,2020-08-19
6370,Fan_06370,Male,Under 18,UK,Liverpool,Non-Member,2024-01-14
6371,Fan_06371,Non-binary,25-34,Australia,International City,Red Member,2021-07-03
6372,Fan_06372,Female,45-54,UK,London,Non-Member,2021-02-23
6373,Fan_06373,Male,35-44,China,International City,Red Member,2023-10-15
6374,Fan_06374,Female,Under 18,Thailand,International City,Red Member,2020-12-06
6375,Fan_06375,Non-binary,45-54,Australia,International City,Red Member,2022-10-18
6376,Fan_06376,Non-binary,55+,China,International City,Non-Member,2023-11-29
6377,Fan_06377,Female,55+,UK,London,Junior Member,2021-06-02
6378,Fan_06378,Female,35-44,Thailand,International City,Full Member,2020-09-29
6379,Fan_06379,Female,35-44,UK,Liverpool,Non-Member,2023-03-09
6380,Fan_06380,Male,Under 18,China,International City,Non-Member,2020-10-25
6381,Fan_06381,Male,45-54,UK,Liverpool,Non-Member,2022-02-05
6382,Fan_06382,Male,Under 18,UK,Liverpool,Non-Member,2021-11-10
6383,Fan_06383,Female,25-34,UK,London,Red Member,2024-01-05
6384,Fan_06384,Non-binary,55+,Australia,International City,Non-Member,2023-01-12
6385,Fan_06385,Non-binary,55+,UK,London,Red Member,2023-03-27
6386,Fan_06386,Non-binary,55+,Ireland,International City,Non-Member,2021-08-08
6387,Fan_06387,Male,25-34,UK,Liverpool,Non-Member,2021-07-10
6388,Fan_06388,Female,35-44,UK,London,Red Member,2021-11-27
6389,Fan_06389,Female,18-24,UK,Liverpool,Red Member,2023-07-23
6390,Fan_06390,Male,25-34,Ireland,International City,Red Member,2023-08-15
6391,Fan_06391,Female,25-34,UK,Liverpool,Red Member,2022-11-01
6392,Fan_06392,Non-binary,55+,UK,London,Non-Member,2020-07-30
6393,Fan_06393,Non-binary,25-34,USA,International City,Red Member,2021-07-31
6394,Fan_06394,Male,35-44,USA,International City,Red Member,2023-01-29
6395,Fan_06395,Non-binary,Under 18,UK,London,Non-Member,2022-08-05
6396,Fan_06396,Male,35-44,Ireland,International City,Full Member,2022-12-15
6397,Fan_06397,Non-binary,55+,Australia,International City,Junior Member,2021-02-22
6398,Fan_06398,Non-binary,Under 18,Norway,International City,Red Member,2020-07-10
6399,Fan_06399,Female,35-44,UK,London,Red Member,2022-05-15
6400,Fan_06400,Non-binary,35-44,UK,London,Red Member,2022-06-17
6401,Fan_06401,Non-binary,45-54,UK,Liverpool,Non-Member,2023-09-21
6402,Fan_06402,Male,35-44,UK,London,Non-Member,2024-01-13
6403,Fan_06403,Female,45-54,UK,Liverpool,Non-Member,2022-02-06
6404,Fan_06404,Non-binary,45-54,UK,London,Non-Member,2023-04-19
6405,Fan_06405,Female,55+,UK,Liverpool,Non-Member,2023-01-22
6406,Fan_06406,Male,18-24,UK,London,Full Member,2023-09-05
6407,Fan_06407,Non-binary,18-24,Thailand,International City,Non-Member,2020-11-22
6408,Fan_06408,Male,Under 18,UK,Liverpool,Red Member,2024-05-09
6409,Fan_06409,Female,25-34,Australia,International City,Full Member,2020-03-29
6410,Fan_06410,Non-binary,25-34,UK,Liverpool,Red Member,2022-05-26
6411,Fan_06411,Female,45-54,Egypt,International City,Non-Member,2020-01-09
6412,Fan_06412,Male,Under 18,China,International City,Non-Member,2024-06-03
6413,Fan_06413,Female,18-24,Egypt,International City,Non-Member,2024-08-18
6414,Fan_06414,Male,35-44,USA,International City,Premium/Lounge,2022-02-25
6415,Fan_06415,Non-binary,45-54,USA,International City,Full Member,2021-03-30
6416,Fan_06416,Non-binary,25-34,UK,London,Junior Member,2023-12-25
6417,Fan_06417,Male,45-54,UK,London,Red Member,2021-09-06
6418,Fan_06418,Male,18-24,USA,International City,Non-Member,2024-07-04
6419,Fan_06419,Female,18-24,Egypt,International City,Non-Member,2023-01-01
6420,Fan_06420,Female,18-24,Egypt,International City,Junior Member,2024-09-21
6421,Fan_06421,Male,45-54,UK,Liverpool,Junior Member,2024-09-25
6422,Fan_06422,Female,35-44,UK,Liverpool,Red Member,2024-03-09
6423,Fan_06423,Male,Under 18,China,International City,Premium/Lounge,2022-10-23
6424,Fan_06424,Male,55+,UK,London,Junior Member,2022-09-11
6425,Fan_06425,Non-binary,35-44,Ireland,International City,Non-Member,2020-01-03
6426,Fan_06426,Non-binary,Under 18,China,International City,Non-Member,2022-06-25
6427,Fan_06427,Male,18-24,UK,London,Junior Member,2024-10-22
6428,Fan_06428,Female,55+,UK,London,Non-Member,2022-09-28
6429,Fan_06429,Male,25-34,UK,Liverpool,Junior Member,2023-09-10
6430,Fan_06430,Non-binary,55+,Norway,International City,Red Member,2022-08-19
6431,Fan_06431,Non-binary,35-44,UK,Liverpool,Non-Member,2023-10-20
6432,Fan_06432,Non-binary,55+,Thailand,International City,Red Member,2020-08-09
6433,Fan_06433,Non-binary,35-44,UK,London,Red Member,2024-04-29
6434,Fan_06434,Female,35-44,USA,International City,Red Member,2021-08-29
6435,Fan_06435,Non-binary,55+,UK,Liverpool,Red Member,2022-12-09
6436,Fan_06436,Female,Under 18,UK,London,Non-Member,2023-06-13
6437,Fan_06437,Female,18-24,China,International City,Non-Member,2024-08-14
6438,Fan_06438,Non-binary,35-44,UK,Liverpool,Junior Member,2023-12-30
6439,Fan_06439,Female,45-54,UK,London,Non-Member,2023-11-23
6440,Fan_06440,Male,45-54,UK,London,Non-Member,2024-04-05
6441,Fan_06441,Non-binary,55+,UK,London,Non-Member,2022-07-28
6442,Fan_06442,Female,35-44,UK,London,Junior Member,2021-05-13
6443,Fan_06443,Male,Under 18,USA,International City,Red Member,2022-10-06
6444,Fan_06444,Non-binary,Under 18,Ireland,International City,Non-Member,2021-11-04
6445,Fan_06445,Male,Under 18,UK,Liverpool,Non-Member,2022-03-23
6446,Fan_06446,Male,35-44,China,International City,Non-Member,2020-03-03
6447,Fan_06447,Male,18-24,Norway,International City,Red Member,2021-12-15
6448,Fan_06448,Non-binary,55+,Egypt,International City,Non-Member,2023-10-02
6449,Fan_06449,Female,45-54,UK,Liverpool,Red Member,2024-11-03
6450,Fan_06450,Male,18-24,Egypt,International City,Red Member,2021-08-14
6451,Fan_06451,Non-binary,55+,Norway,International City,Non-Member,2022-01-03
6452,Fan_06452,Male,45-54,Norway,International City,Non-Member,2020-08-08
6453,Fan_06453,Female,45-54,UK,Liverpool,Non-Member,2024-08-02
6454,Fan_06454,Non-binary,45-54,UK,London,Red Member,2023-07-21
6455,Fan_06455,Non-binary,18-24,UK,Liverpool,Non-Member,2020-02-16
6456,Fan_06456,Female,55+,UK,London,Non-Member,2024-07-31
6457,Fan_06457,Female,35-44,Ireland,International City,Red Member,2020-10-26
6458,Fan_06458,Non-binary,18-24,China,International City,Non-Member,2022-03-15
6459,Fan_06459,Female,25-34,Egypt,International City,Full Member,2020-12-06
6460,Fan_06460,Female,55+,China,International City,Non-Member,2021-08-17
6461,Fan_06461,Male,55+,UK,London,Junior Member,2023-10-15
6462,Fan_06462,Male,Under 18,Ireland,International City,Red Member,2022-03-12
6463,Fan_06463,Male,Under 18,Australia,International City,Non-Member,2023-09-27
6464,Fan_06464,Female,Under 18,China,International City,Red Member,2020-06-25
6465,Fan_06465,Male,45-54,Thailand,International City,Premium/Lounge,2021-11-23
